Date,Max Air Temp,Min Air Temp,Avg Air Temp,Precipitation,Avg Wind Speed,Avg Wind Direction,Max Solar Radiation,Stations,Year,Month,Week
4/29/2004,21.9,8.9,17.2,0,2.87,111.74,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,4,18
4/30/2004,23.9,12.9,20.2,0,3.03,132.32,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,4,18
5/1/2004,20.9,19.7,21,0,4.02,152.27,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,18
5/2/2004,23.9,19.7,22,0,4.48,182.83,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/3/2004,22.9,18.8,21.2,0,5.03,209.13,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/4/2004,21.9,8.9,15.9,0,3.93,345.57,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/5/2004,20.9,9.9,17,0,2.97,225.7,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/6/2004,27.9,19.7,23.1,0,3.57,220.97,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/7/2004,26.9,18.8,23.7,0,2.35,230.03,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/8/2004,26.9,21.7,24.5,0,2.89,194.06,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,19
5/9/2004,26.9,17.8,23.3,0,2.46,188.33,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/10/2004,26.9,16.8,23.2,0,2.46,208.84,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/11/2004,27.9,20.7,25,0,2.9,190.99,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/12/2004,27.9,24.7,26.3,0,3.36,177.52,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/13/2004,27.9,24.7,26,0,3.52,183.05,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/14/2004,27.9,23.7,25.7,0,3.29,178.29,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/15/2004,27.9,23.7,25.9,0,3.22,171.18,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,20
5/16/2004,26.9,19.7,25.1,0,2.55,164.39,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/17/2004,27.9,19.7,25.1,0,2.78,141.34,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/18/2004,26.9,21.7,24.6,0,2.26,179.25,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/19/2004,27.9,23.7,26.6,0,4.03,214.14,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/20/2004,27.9,24.7,26.6,0,4.93,231.36,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/21/2004,27.9,23.7,26.3,0,5.11,236.12,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/22/2004,26.9,23.7,26,0,5.44,229.8,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,21
5/23/2004,27.9,23.7,25.8,0,5,219.36,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/24/2004,27.9,24.7,26.2,0,4.37,216.54,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/25/2004,28.9,23.7,26.1,0,5.01,226.54,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/26/2004,29.9,24.7,27,0,5.01,228.27,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/27/2004,29.9,24.7,27.4,0,5.21,241.74,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/28/2004,27.9,24.7,26.5,0,6.4,231.95,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/29/2004,29.9,21.7,25.7,0,3,248.98,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,22
5/30/2004,26.9,22.7,25.1,16.67,3.28,128.52,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,23
5/31/2004,27.9,25.6,26.7,0,4.64,225.68,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,5,23
6/1/2004,31.9,22.7,26.9,0,4.01,258.73,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,23
6/2/2004,29.9,27.6,29.1,0,4.03,231.27,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,23
6/3/2004,30.9,26.6,28.5,0,3.28,214.47,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,23
6/4/2004,27.9,24.7,27.2,0,3.66,200.85,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,23
6/5/2004,28.9,23.7,26.8,0,4.15,231.97,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,23
6/6/2004,26.9,23.7,26.1,3.11,2.68,174.02,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/7/2004,27.9,22.7,25.5,3.11,2.98,205.52,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/8/2004,22.9,18.8,22.3,0,2.16,129.38,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/9/2004,24.9,21.7,23.1,0,2.57,193.02,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/10/2004,24.9,17.8,22.1,0,2.67,215.04,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/11/2004,25.9,20.7,23.6,0,5.07,235.81,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/12/2004,22.9,18.8,22.2,0,4.45,351.79,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,24
6/13/2004,21.9,16.8,20.5,0,4.02,93.3,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/14/2004,26.9,19.7,22.3,0,3.43,149.91,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/15/2004,28.9,24.7,26.6,0,3.48,178.76,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/16/2004,28.9,25.6,27,0,4.16,181.79,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/17/2004,28.9,25.6,27,0,4.39,201.82,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/18/2004,29.9,26.6,27.9,0,5.89,227.07,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/19/2004,31.9,26.6,28.5,0,4.69,244.73,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,25
6/20/2004,27.9,22.7,26.3,0,4.09,17.2,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/21/2004,26.9,21.7,25,0,2.97,76.41,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/22/2004,29.7,26.3,28.1,NA,NA,NA,NA,"Air Temperatures - Sunny Point (Converted NCSU BALD), Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/23/2004,29.9,25.6,28,0,5.73,236.88,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/24/2004,29.9,23.7,27.4,0,4.64,245.6,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/25/2004,29.9,23.7,27.1,0,3.27,222.1,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/26/2004,30.9,25.6,27.9,0,6.68,239.42,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,26
6/27/2004,27.9,22.7,25.4,0,1.67,155.89,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,27
6/28/2004,29.9,23.7,26.8,0,4.11,233.94,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,27
6/29/2004,27.9,21.7,25.6,0,2.85,254.83,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,27
6/30/2004,27.9,22.7,25.3,0,1.49,157.03,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,6,27
7/1/2004,27.9,22.7,25.5,0,2.75,203.26,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,27
7/2/2004,26.9,23.7,26,0,2.77,230.64,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,27
7/3/2004,28.9,22.7,26.2,0,2.86,219.95,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,27
7/4/2004,30.9,26.6,28.1,0,3.88,223.93,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/5/2004,30.9,26.6,28.7,0,5.22,236.33,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/6/2004,34.9,26.6,29.3,0,3.8,261.41,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/7/2004,31.9,23.7,29.1,0,2.99,214.94,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/8/2004,31.9,26.6,28.9,0,3.27,234.32,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/9/2004,30.9,26.6,28.4,0,3.83,234.43,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/10/2004,30.9,24.7,28.2,0,2.2,226.95,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,28
7/11/2004,30.9,22.7,26.7,0,1.72,356.64,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/12/2004,29.9,22.7,25.9,0,2.28,192.68,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/13/2004,30.9,25.6,28.3,0,5.16,231.63,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/14/2004,30.9,24.7,28.3,0,5,232.69,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/15/2004,31.9,25.6,28.6,0,3.9,246.12,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/16/2004,29.9,21.7,26.6,0,2.62,167.5,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/17/2004,29.9,21.7,26.2,0,2.43,172.8,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,29
7/18/2004,27.9,23.7,26.9,0,4.38,228.55,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/19/2004,29.9,21.7,25.3,0,2.22,222.04,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/20/2004,29.9,21.7,26.4,0,2.56,146.54,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/21/2004,30.9,21.7,26.6,0,2.79,73.31,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/22/2004,30.9,22.7,26.8,0,1.95,196.48,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/23/2004,29.9,23.7,28,0,3.78,211.49,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/24/2004,28.9,23.7,27.4,0,2.52,188.01,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,30
7/25/2004,27.9,21.7,25.3,0,2.6,17.82,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/26/2004,30.9,22.7,26.6,0,1.82,164.47,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/27/2004,29.9,24.7,27.8,0,2.82,172.75,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/28/2004,27.9,23.7,27,0,3.61,184.54,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/29/2004,27.9,22.7,26.2,0,3.01,152.03,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/30/2004,29.9,22.7,27.3,0,2.93,103.28,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
7/31/2004,29.9,25.6,27.9,0,4.32,97.7,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,7,31
8/1/2004,28.9,25.6,27.2,0,4.39,111.89,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/2/2004,29.9,25.6,27.7,0,4.28,111.67,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/3/2004,29.9,23.7,26.8,0,5.01,348.94,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/4/2004,30.9,23.7,27.3,0,2.53,226.26,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/5/2004,30.9,26.6,28.7,0,3.91,219.38,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/6/2004,27.9,20.7,24,6.15,4.76,2.58,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/7/2004,25.9,13.9,21.3,0,2.96,11.42,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,32
8/8/2004,26.9,15.8,22.6,0,2.12,96.27,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/9/2004,27.9,17.8,23.6,0,2.33,58.85,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/10/2004,27.9,18.8,24.2,0,2.41,77.59,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/11/2004,27.9,21.7,25,0,1.93,179.61,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/12/2004,27.9,24.7,26.4,0,3.51,205.43,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/13/2004,25.9,21.7,25,8.97,4.7,223.9,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/14/2004,25.9,22.7,25.2,0,4.48,193.25,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,33
8/15/2004,24.9,21.7,23.8,0,2.62,155.6,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/16/2004,27.9,21.7,25.1,0,2.36,339.76,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/17/2004,27.9,20.7,24.8,0,2.37,75.16,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/18/2004,28.9,21.7,25.6,0,2.6,158.99,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/19/2004,30.9,26.6,28.2,0,3.39,199.46,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/20/2004,30.9,25.6,28.6,0,3.3,198.05,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/21/2004,30.9,27.6,29.2,0,5.41,216.73,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,34
8/22/2004,27.9,23.7,27.2,0,4.1,256.87,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/23/2004,27.9,22.7,25.7,0,2.68,50.58,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/24/2004,28.9,21.7,25.5,0,3.39,45.73,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/25/2004,29.9,21.7,25.9,0,3.82,44.68,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/26/2004,27.9,23.7,26,3.33,3.17,73.23,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/27/2004,29.9,23.7,26,0,2.63,57.24,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/28/2004,29.9,23.7,26.8,0,3.02,53.61,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,35
8/29/2004,27.9,25.6,27.2,0,5.52,126.01,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,36
8/30/2004,30.9,26.6,27.9,0,7.32,208.72,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,36
8/31/2004,30.9,24.7,28,0,3.56,229.91,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,8,36
9/1/2004,26.9,23.7,25.5,3.11,1.67,149.93,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,9,36
9/2/2004,27.9,22.7,25.4,0,3.73,46.15,NA,"Air Temperatures, Precipitation & Wind - Brunswick Airport (Converted to NCSU BALD), Solar Radiation - NA",2004,9,36
